game,session_id,avg_decision_time,decision_time_variance,move_accuracy,error_rate,pattern_success_rate,consistency_score,optimal_play_rate,strategic_move_rate,strategic_depth,memory_accuracy,logical_reasoning,improvement_rate,win_rate,skill_tier,performance_score,outcome
word_chain,wc_812,4698.0,1019953.4,0.4831,0.57,0.5159,0.5058,0.3672,0.3672,0.6561,0.3449,0.5665,-0.0655,0.4936,1,50.47,loss
word_chain,wc_813,1146.9,354554.8,0.8172,0.2361,0.7231,0.775,0.6386,0.6386,0.2702,0.7247,0.8926,-0.0267,0.7901,4,87.36,win
word_chain,wc_814,1357.4,1786166.1,0.8681,0.1934,0.7398,0.7499,0.5052,0.5052,0.171,0.5983,0.8571,0.009,0.8077,3,85.75,win
word_chain,wc_815,3387.7,1536922.0,0.6796,0.3878,0.5975,0.7783,0.3979,0.3979,0.3925,0.6549,0.6894,-0.0284,0.5565,2,65.5,win
word_chain,wc_816,3272.2,1537941.2,0.7269,0.2996,0.6241,0.7086,0.3218,0.3218,0.3725,0.5914,0.7731,0.0325,0.6091,3,72.95,win
word_chain,wc_817,2110.9,1366773.9,0.68,0.3207,0.7124,0.6765,0.4173,0.4173,0.1966,0.6065,0.7979,-0.078,0.669,3,74.25,win
word_chain,wc_818,4239.5,2441015.1,0.5518,0.5286,0.7107,0.5115,0.263,0.263,0.3484,0.5072,0.4597,-0.0035,0.4535,1,50.03,loss
word_chain,wc_819,6423.8,1354093.2,0.2987,0.6255,0.5474,0.3307,0.2168,0.2168,0.6376,0.3199,0.4658,-0.0009,0.3601,0,32.69,loss
word_chain,wc_820,7565.0,2400426.1,0.2782,0.8353,0.3947,0.5234,0.1838,0.1838,0.114,0.3657,0.2873,0.0778,0.2206,0,31.05,loss
word_chain,wc_821,2032.9,1234328.1,0.7367,0.2099,0.795,0.7336,0.3804,0.3804,0.5068,0.7361,0.8425,-0.0157,0.747,3,77.67,win
word_chain,wc_822,2688.4,1848347.2,0.619,0.1767,0.6503,0.6965,0.3845,0.3845,0.3704,0.4775,0.7116,0.0093,0.6607,2,65.45,win
word_chain,wc_823,3941.4,1303270.2,0.4467,0.6456,0.472,0.5621,0.3401,0.3401,0.344,0.5777,0.418,0.0119,0.3036,1,46.44,loss
word_chain,wc_824,1967.3,834906.3,0.7705,0.2348,0.6608,0.6944,0.69,0.69,0.3096,0.7652,0.8383,-0.0419,0.9988,4,84.24,win
word_chain,wc_825,7492.5,764021.3,0.4504,0.5733,0.3788,0.4562,0.3186,0.3186,0.5025,0.5051,0.2564,-0.0409,0.2639,0,37.91,loss
word_chain,wc_826,4639.2,1225432.9,0.478,0.5802,0.5844,0.6441,0.4156,0.4156,0.2736,0.2746,0.6504,0.0391,0.3458,1,51.63,loss
word_chain,wc_827,3675.5,1318622.3,0.453,0.6797,0.5859,0.5508,0.2713,0.2713,0.4109,0.5585,0.5515,0.0668,0.5056,2,51.81,win
word_chain,wc_828,1794.4,1889197.8,0.838,0.1582,0.7868,0.5566,0.409,0.409,0.2309,0.5841,0.8682,-0.0792,0.6754,4,81.64,win
word_chain,wc_829,2287.1,836789.3,0.632,0.3166,0.8625,0.7261,0.4162,0.4162,0.3889,0.4383,0.7795,-0.0586,0.6448,3,68.25,win
word_chain,wc_830,2310.6,214614.1,0.6675,0.3112,0.6969,0.5146,0.5955,0.5955,0.2556,0.6103,0.7164,0.0237,0.6383,3,68.17,win
word_chain,wc_831,5142.1,2224717.0,0.5038,0.5747,0.4169,0.4391,0.2067,0.2067,0.1783,0.41,0.5054,0.0355,0.3248,1,45.14,loss
word_chain,wc_832,2865.5,729238.9,0.7795,0.1053,0.5161,0.7794,0.4412,0.4412,0.307,0.6824,0.8671,0.0287,0.7902,3,80.03,win
word_chain,wc_833,5361.0,1911067.5,0.629,0.5011,0.4213,0.7237,0.3078,0.3078,0.5053,0.6042,0.6392,0.0175,0.4285,2,62.53,loss
word_chain,wc_834,3821.3,476824.1,0.5855,0.4418,0.6274,0.6244,0.494,0.494,0.2752,0.6345,0.4858,-0.0344,0.4882,2,54.74,loss
word_chain,wc_835,2856.6,1120709.2,0.7498,0.2976,0.8663,0.6155,0.6446,0.6446,0.5072,0.5997,0.9029,0.0434,0.6177,3,76.82,win
word_chain,wc_836,1434.7,831847.1,0.8313,0.1686,0.7215,0.7958,0.3119,0.3119,0.283,0.707,0.9044,-0.0012,0.7456,4,87.46,win
word_chain,wc_837,7547.4,1054919.3,0.371,0.5014,0.5959,0.3931,0.3486,0.3486,0.5013,0.3108,0.3985,-0.0001,0.3201,0,35.8,loss
word_chain,wc_838,3789.7,1638218.7,0.5134,0.636,0.5256,0.73,0.3589,0.3589,0.4567,0.5768,0.4708,0.0464,0.5338,1,59.45,win
word_chain,wc_839,3921.9,563796.9,0.4728,0.3998,0.5933,0.6878,0.2349,0.2349,0.442,0.4166,0.5002,0.1049,0.4481,1,51.18,loss
word_chain,wc_840,5956.6,1279820.1,0.2842,0.6379,0.2477,0.5511,0.218,0.218,0.5525,0.374,0.0105,0.0372,0.2162,0,26.47,loss
word_chain,wc_841,4324.9,718769.2,0.4781,0.3655,0.5905,0.5526,0.5179,0.5179,0.4996,0.6773,0.5961,0.0355,0.4971,2,53.53,loss
word_chain,wc_842,3253.9,2232240.5,0.6519,0.288,0.7372,0.5697,0.2877,0.2877,0.3637,0.5379,0.6295,0.0213,0.5179,2,62.72,win
word_chain,wc_843,2606.8,278462.3,0.5562,0.3999,0.6643,0.6471,0.3881,0.3881,0.4296,0.5627,0.6442,0.0266,0.443,2,58.72,loss
word_chain,wc_844,4296.7,470984.0,0.4369,0.4672,0.3648,0.5269,0.1824,0.1824,0.4309,0.3519,0.4017,0.0075,0.4911,1,40.82,loss
word_chain,wc_845,2521.0,345170.9,0.8987,0.1093,0.6869,0.5867,0.4461,0.4461,0.2095,0.7312,0.877,-0.018,0.8602,4,81.96,win
word_chain,wc_846,2004.6,390824.7,0.8565,0.1226,0.8095,0.673,0.2872,0.2872,0.3082,0.7746,0.8566,0.0518,0.717,4,84.6,win
word_chain,wc_847,3495.8,2177830.3,0.7758,0.2387,0.5218,0.6968,0.4473,0.4473,0.2606,0.5808,0.545,-0.0509,0.6318,1,69.87,win
word_chain,wc_848,7206.8,549717.5,0.444,0.5843,0.3272,0.5885,0.4321,0.4321,0.2445,0.3529,0.3849,0.0713,0.3641,1,46.05,loss
word_chain,wc_849,3992.7,200813.3,0.7123,0.163,0.8148,0.8743,0.6118,0.6118,0.2957,0.7637,0.8237,0.0196,0.792,3,77.06,win
word_chain,wc_850,4159.4,757665.0,0.5429,0.4809,0.5844,0.5389,0.4721,0.4721,0.1708,0.2989,0.5138,0.033,0.3628,1,54.38,loss
word_chain,wc_851,6577.4,1219777.1,0.6285,0.5383,0.7657,0.5234,0.4119,0.4119,0.5723,0.4868,0.7123,-0.0117,0.3544,1,59.85,loss
word_chain,wc_852,6696.3,361926.3,0.4561,0.5651,0.4739,0.3374,0.2771,0.2771,0.4739,0.3356,0.485,0.1071,0.3228,0,41.47,loss
word_chain,wc_853,7744.4,1944456.9,0.4642,0.5942,0.2016,0.5895,0.2404,0.2404,0.2439,0.2976,0.3251,0.023,0.3973,1,42.19,loss
word_chain,wc_854,1473.1,844468.2,0.8667,0.0022,0.822,0.6161,0.3836,0.3836,0.3641,0.4778,0.8145,0.0148,0.6619,4,79.92,win
word_chain,wc_855,4748.7,1730945.5,0.3234,0.6951,0.6149,0.5129,0.1392,0.1392,0.295,0.4425,0.6274,0.0754,0.4735,1,45.09,loss
word_chain,wc_856,2074.5,1523938.7,0.665,0.2994,0.5266,0.6918,0.4714,0.4714,0.2805,0.3044,0.6912,0.0703,0.6785,3,65.71,win
word_chain,wc_857,2886.9,2362453.1,0.4005,0.5257,0.4707,0.4711,0.1655,0.1655,0.115,0.3855,0.3918,0.0417,0.1928,1,39.04,loss
word_chain,wc_858,2380.5,783082.7,0.7133,0.2745,0.8287,0.7136,0.445,0.445,0.271,0.4035,0.7439,0.0353,0.5841,3,73.22,win
word_chain,wc_859,2234.7,940326.6,0.8745,0.122,0.8216,0.8183,0.5566,0.5566,0.301,0.5274,0.9329,-0.0101,0.8567,4,88.57,win
word_chain,wc_860,1520.7,1670739.0,0.8242,0.0239,0.6694,0.7071,0.6479,0.6479,0.679,0.7305,0.7044,0.0019,0.836,3,77.57,win
word_chain,wc_861,5327.0,1538247.7,0.377,0.4633,0.4764,0.5691,0.2745,0.2745,0.0206,0.5004,0.4554,0.0722,0.2813,1,43.46,loss
word_chain,wc_862,2506.4,1846542.6,0.6082,0.4248,0.3303,0.6165,0.3381,0.3381,0.2227,0.5862,0.4964,-0.0194,0.5024,2,57.49,win
word_chain,wc_863,2406.1,1460370.6,0.818,0.282,1,0.7543,0.5627,0.5627,0.6866,0.702,0.9212,0.0042,0.8004,4,89.59,win
word_chain,wc_864,1517.8,2127240.7,0.7181,0.2372,0.66,0.6297,0.6079,0.6079,0.4087,0.6151,0.6221,-0.0235,0.7092,2,68.47,win
word_chain,wc_865,4312.7,806181.9,0.4258,0.4309,0.4949,0.7301,0.4965,0.4965,0.1651,0.4534,0.4973,-0.0389,0.5599,2,49.6,win
word_chain,wc_866,2140.0,2003702.8,0.8308,0,0.7866,0.9165,0.7243,0.7243,0.5864,0.8477,0.9059,-0.0254,0.7778,4,87.64,win
word_chain,wc_867,3525.8,1623253.7,0.4057,0.5139,0.5766,0.471,0.3194,0.3194,0.3843,0.4843,0.4503,-0.0228,0.4405,1,46.12,loss
word_chain,wc_868,2251.2,1510433.3,0.8492,0.2824,0.8454,0.6395,0.7012,0.7012,0.5819,0.7278,0.864,0.081,0.7577,4,84.36,win
word_chain,wc_869,2554.0,2214728.0,0.6674,0.4182,0.6899,0.6365,0.3497,0.3497,0.3463,0.6638,0.9792,0.0411,0.6151,3,74.16,win
word_chain,wc_870,2868.6,1879874.8,0.6182,0.3085,0.8809,0.5596,0.2891,0.2891,0.682,0.4449,0.757,0.0167,0.4708,2,63.2,loss
word_chain,wc_871,2997.8,1091137.6,0.682,0.3193,0.8313,0.5513,0.1837,0.1837,0.5926,0.432,0.6806,-0.0316,0.6433,2,63.45,win
word_chain,wc_872,6448.8,1655916.8,0.3473,0.5878,0.3547,0.5229,0.2802,0.2802,0.5393,0.6982,0.2346,-0.0157,0.3806,0,31.46,loss
word_chain,wc_873,3639.6,263603.2,0.6857,0.3491,0.7278,0.6252,0.5662,0.5662,0.3583,0.597,0.6547,0.0626,0.5735,2,68.47,win
word_chain,wc_874,2393.5,2250304.6,0.725,0.3472,0.8095,0.718,0.394,0.394,0.1616,0.5433,0.7232,-0.0023,0.5063,3,74.96,win
word_chain,wc_875,6287.9,1002824.2,0.5408,0.4121,0.6743,0.335,0.3485,0.3485,0.3009,0.6008,0.5076,0.0405,0.6029,1,50.66,win
word_chain,wc_876,1808.0,1475262.2,0.833,0.097,0.7499,0.9184,0.4589,0.4589,0.3558,0.6408,0.9924,-0.0001,0.848,4,88.63,win
word_chain,wc_877,4211.4,427194.9,0.4833,0.4265,0.5135,0.7335,0.288,0.288,0.0949,0.3062,0.4023,-0.0386,0.3957,1,49.42,loss
word_chain,wc_878,4576.4,1180534.2,0.3472,0.6374,0.3707,0.3964,0.3376,0.3376,0.5478,0.656,0.3819,0.0048,0.3176,1,35.59,loss
word_chain,wc_879,6938.9,2377593.7,0.3451,0.6482,0.3598,0.6723,0.2722,0.2722,0.1696,0.4557,0.2708,0.0013,0.46,0,39.17,loss
word_chain,wc_880,1647.9,2209522.0,0.7377,0.2822,0.8607,0.7868,0.6823,0.6823,0.7583,0.6848,0.8758,0.0165,0.6213,4,81.22,win
word_chain,wc_881,5924.4,1672968.6,0.3994,0.5483,0.5039,0.6724,0.2912,0.2912,0.3432,0.5025,0.5186,0.1099,0.3661,1,45.65,loss
word_chain,wc_882,2690.7,2126910.8,0.4367,0.4243,0.8314,0.5562,0.3274,0.3274,0.3567,0.3607,0.5541,0.0412,0.382,1,46.49,loss
word_chain,wc_883,2997.8,1787646.9,0.399,0.5162,0.4629,0.5663,0.2677,0.2677,0.6958,0.36,0.365,-0.0157,0.3692,1,39.63,loss
word_chain,wc_884,3727.3,1666473.2,0.5184,0.4243,0.3551,0.5296,0.3629,0.3629,0.2455,0.4792,0.345,0.0846,0.6317,1,49.65,win
word_chain,wc_885,4150.9,449531.7,0.626,0.2063,0.5351,0.5209,0.39,0.39,0.511,0.6813,0.6922,0.0744,0.7106,2,63.37,win
word_chain,wc_886,2265.1,1953845.2,0.7739,0.2236,0.7085,0.8359,0.5553,0.5553,0.4686,0.5834,0.7183,0.0303,0.6667,3,79.2,win
word_chain,wc_887,3668.4,2381755.7,0.5498,0.3949,0.5931,0.7303,0.3206,0.3206,0.4956,0.6375,0.5963,-0.0332,0.7091,2,59.04,win
word_chain,wc_888,2016.5,1209404.7,0.7818,0.2728,0.8032,0.7777,0.5803,0.5803,0.4372,0.7817,0.8493,0.0305,0.7446,4,82.89,win
word_chain,wc_889,4572.3,2345441.3,0.5379,0.5045,0.4938,0.6046,0.2174,0.2174,0.4994,0.3884,0.6402,0.0047,0.3957,1,50.39,loss
word_chain,wc_890,7169.6,1692384.0,0.2449,0.715,0.2752,0.4609,0.2189,0.2189,0.6083,0.4088,0.1469,0.0997,0.1213,0,27.07,loss
word_chain,wc_891,4584.0,552217.2,0.5577,0.3418,0.3062,0.5296,0.1705,0.1705,0.7687,0.5914,0.4622,-0.0168,0.4714,2,52.98,loss
word_chain,wc_892,5436.4,1834577.4,0.405,0.5432,0.8834,0.5005,0.2984,0.2984,0.4356,0.4911,0.7914,-0.0077,0.3216,0,48.44,loss
word_chain,wc_893,2870.1,1117431.0,0.6367,0.4276,0.5593,0.4837,0.3669,0.3669,0.4514,0.6272,0.7177,0.0155,0.5316,2,64.27,win
word_chain,wc_894,5413.2,691081.5,0.4568,0.4264,0.3958,0.3793,0.2164,0.2164,0.324,0.5679,0.5829,0.0321,0.4855,1,48.9,loss
word_chain,wc_895,4938.3,614725.0,0.4981,0.5195,0.5437,0.637,0.2804,0.2804,0.3721,0.5967,0.6415,-0.0376,0.5611,2,57.7,win
word_chain,wc_896,4107.2,2196469.2,0.3748,0.6925,0.4969,0.5616,0.2097,0.2097,0.3024,0.5236,0.4767,0.0831,0.5517,1,44.58,win
word_chain,wc_897,4237.6,2160982.1,0.432,0.4421,0.4842,0.5092,0.4092,0.4092,0.4102,0.5052,0.4612,-0.0134,0.6938,1,50.26,win
word_chain,wc_898,5361.5,433448.8,0.4637,0.4792,0.5755,0.6566,0.3215,0.3215,0.2499,0.417,0.5312,-0.0596,0.3681,1,52.23,loss
word_chain,wc_899,5426.3,1726898.9,0.3675,0.6035,0.6079,0.3653,0.4966,0.4966,0.376,0.282,0.4368,0.0462,0.4144,1,37.97,loss
word_chain,wc_900,2942.2,2256172.5,0.7693,0.246,0.7529,0.8523,0.4462,0.4462,0.0843,0.5884,0.7245,0.1151,0.6611,3,77.96,win
word_chain,wc_901,1936.0,1738478.9,0.7263,0.3244,0.5593,0.7676,0.6885,0.6885,0.4529,0.6215,0.6486,0.0542,0.6851,2,74.32,win
word_chain,wc_902,2420.9,844565.4,0.6587,0.3582,0.5489,0.9003,0.5296,0.5296,0.4451,0.5601,0.6455,-0.0683,0.6477,3,73.4,win
word_chain,wc_903,3354.1,384561.6,0.6568,0.3701,0.7494,0.5125,0.4204,0.4204,0.4628,0.4404,0.626,-0.0001,0.5474,2,61.55,win
word_chain,wc_904,1341.7,2047235.9,0.8277,0.1281,0.9455,0.7918,0.4814,0.4814,0.4502,0.5434,0.9286,0.0624,0.6219,4,85.06,win
word_chain,wc_905,5102.5,932812.0,0.4479,0.5565,0.7586,0.456,0.4622,0.4622,0.2259,0.5629,0.5956,0.0004,0.4448,2,50.08,loss
word_chain,wc_906,2232.1,2056068.4,0.7784,0.3401,0.7664,0.7836,0.498,0.498,0.1055,0.6063,0.829,0.058,0.5991,3,78.9,win
word_chain,wc_907,3357.9,386657.9,0.3443,0.6188,0.4604,0.4646,0.3055,0.3055,0.5624,0.5804,0.2828,0.1025,0.406,1,33.11,loss
word_chain,wc_908,5155.5,627949.2,0.3665,0.7223,0.3619,0.4069,0.3954,0.3954,0.4149,0.4172,0.3964,0.0058,0.4484,0,36.48,loss
word_chain,wc_909,2644.1,374293.4,0.7726,0.2696,0.4577,0.7167,0.4505,0.4505,0.295,0.4708,0.8097,0.0336,0.8014,3,78.4,win
word_chain,wc_910,2284.3,1706137.0,0.8101,0.1872,0.5593,0.6767,0.5473,0.5473,0.5246,0.5444,0.8233,0.0499,0.7915,4,83.15,win
word_chain,wc_911,2585.4,1911818.0,0.7895,0.1095,0.7803,0.5536,0.4849,0.4849,0.5228,0.5954,0.6875,0.0653,0.7511,3,71.89,win
word_chain,wc_912,2262.4,1955848.7,0.7937,0.3589,0.6035,0.7007,0.3988,0.3988,0.4752,0.6469,0.872,-0.0382,1,4,81.64,win
word_chain,wc_913,4646.1,1240005.7,0.4733,0.57,0.5914,0.2922,0.1038,0.1038,0.0699,0.5184,0.4126,0.0618,0.5097,1,41.1,win
word_chain,wc_914,3567.2,1563755.5,0.7298,0.2106,0.6741,0.559,0.3947,0.3947,0.4232,0.5093,0.4968,0.0272,0.5981,2,60.78,win
word_chain,wc_915,5533.6,1195569.4,0.5325,0.6557,0.4867,0.4694,0.1919,0.1919,0.3671,0.5149,0.5789,0.0423,0.449,1,52.67,loss
word_chain,wc_916,2174.3,229825.5,0.9434,0.0663,0.8166,0.7176,0.6337,0.6337,0.7579,0.6015,0.9203,0.0116,0.9381,4,92.2,win
word_chain,wc_917,2724.7,345187.5,0.6001,0.5259,0.6808,0.5467,0.1976,0.1976,0.1194,0.7169,0.658,-0.0193,0.5557,2,59.45,win
word_chain,wc_918,5447.2,647068.9,0.4306,0.461,0.5572,0.7396,0.2289,0.2289,0.2142,0.4247,0.54,0.0446,0.4626,1,50.48,loss
word_chain,wc_919,3396.0,1925442.3,0.5999,0.3162,0.5216,0.6845,0.3907,0.3907,0.4056,0.5653,0.5586,0.0083,0.5525,2,62.51,win
word_chain,wc_920,2488.0,335748.9,0.5076,0.5356,0.6578,0.3512,0.4366,0.4366,0.2834,0.6246,0.696,0.0212,0.583,2,51.41,win
word_chain,wc_921,3776.7,2402769.1,0.5415,0.6688,0.4219,0.4273,0.4157,0.4157,0.2862,0.3721,0.5285,0.0034,0.428,1,50.66,loss
word_chain,wc_922,2106.5,258152.5,0.6922,0.2266,0.702,0.6991,0.4688,0.4688,0.3798,0.6537,0.7797,-0.0193,0.5394,3,73.8,win
word_chain,wc_923,6575.2,1824482.5,0.2929,0.6705,0.4682,0.2167,0.1311,0.1311,0.3285,0.4139,0.4509,-0.0028,0.1676,0,25.65,loss
word_chain,wc_924,5831.9,1109736.7,0.3486,0.7025,0.4435,0.4156,0.1753,0.1753,0.2137,0.3354,0.4526,-0.0152,0.5037,0,39.02,win
word_chain,wc_925,7516.6,1402395.3,0.208,0.8357,0.2614,0.586,0.2889,0.2889,0.4402,0.4331,0.124,0.0472,0.1893,0,26.24,loss
word_chain,wc_926,2405.7,2092545.7,0.7803,0.2244,0.4608,0.5854,0.4647,0.4647,0.3668,0.6639,0.6462,0.0372,0.6041,3,72.53,win
word_chain,wc_927,5507.2,735131.0,0.4499,0.5408,0.4425,0.4523,0.3508,0.3508,0.3105,0.4649,0.3616,0.0664,0.494,0,39.44,loss
word_chain,wc_928,4704.9,1556237.9,0.5399,0.3674,0.5026,0.5742,0.3356,0.3356,0.1971,0.5014,0.6105,0.0335,0.6179,2,56.13,win
word_chain,wc_929,4487.9,1479404.3,0.3382,0.7093,0.0571,0.4658,0.2274,0.2274,0.3248,0.323,0.1765,-0.0036,0.2137,0,28.17,loss
word_chain,wc_930,4235.2,1133088.9,0.4453,0.5994,0.5945,0.5499,0.2203,0.2203,0.4367,0.3543,0.4439,0.0246,0.3813,1,43.76,loss
word_chain,wc_931,1279.4,325045.4,0.795,0.0537,0.6088,0.6681,0.5105,0.5105,0.1218,0.5109,0.792,-0.0163,0.5862,3,75.68,win
word_chain,wc_932,3217.7,1098735.1,0.7535,0.312,0.5081,0.7122,0.4535,0.4535,0.4006,0.4907,0.7395,0.0222,0.4468,3,74.14,loss
word_chain,wc_933,2686.6,830732.0,0.3709,0.647,0.527,0.569,0.3412,0.3412,0.4001,0.4862,0.5026,0.0634,0.4182,2,46.92,loss
word_chain,wc_934,2434.5,280483.3,0.7788,0.1973,0.571,0.8544,0.4447,0.4447,0.4871,0.545,0.6821,0.0361,0.7239,3,76.34,win
word_chain,wc_935,2554.9,458949.6,0.7524,0.0981,0.6692,0.569,0.5866,0.5866,0.102,0.6186,0.6635,0.0131,0.6262,2,73.61,win
word_chain,wc_936,2049.2,1194721.3,0.7547,0.2929,0.775,0.8056,0.4444,0.4444,0.5475,0.6105,0.8619,-0.0042,0.6955,3,78.53,win
word_chain,wc_937,4945.7,632560.6,0.4506,0.426,0.5843,0.4687,0.1864,0.1864,0.5131,0.2406,0.5874,-0.007,0.2399,0,48.26,loss
word_chain,wc_938,1940.9,1044783.5,0.841,0.0234,0.7585,0.7193,0.5612,0.5612,0.1587,0.7187,0.9198,0.0416,0.7301,4,88.17,win
word_chain,wc_939,3868.9,539556.3,0.5061,0.4311,0.342,0.5251,0.5605,0.5605,0.3301,0.5149,0.3949,-0.0192,0.3003,1,50.19,loss
word_chain,wc_940,4617.0,2246404.1,0.5073,0.6312,0.5629,0.6408,0.1468,0.1468,0.27,0.4178,0.6854,-0.0296,0.594,2,53.85,win
word_chain,wc_941,2089.1,2093919.8,0.781,0.135,0.9026,0.8315,0.5994,0.5994,0.3621,0.5736,0.8245,0.1094,0.5926,4,84.61,win
word_chain,wc_942,3371.6,2123878.2,0.5801,0.3733,0.5105,0.6884,0.2465,0.2465,0.1583,0.4941,0.6163,-0.0458,0.6203,2,56.87,win
word_chain,wc_943,2990.0,633161.6,0.6368,0.3253,0.4716,0.6153,0.5222,0.5222,0.2726,0.3686,0.5592,0.0911,0.5533,2,60.78,win
word_chain,wc_944,3780.0,254062.9,0.7418,0.3398,0.795,0.627,0.5725,0.5725,0.2331,0.6621,0.8401,0.0399,0.6283,2,71.97,win
word_chain,wc_945,4420.4,679431.3,0.589,0.4465,0.3554,0.4452,0.2974,0.2974,0.5328,0.5767,0.4747,-0.0281,0.4723,1,48.67,loss
word_chain,wc_946,3345.5,425415.7,0.5759,0.4423,0.5057,0.5784,0.2963,0.2963,0.1161,0.6142,0.5947,-0.0009,0.3946,2,58.27,loss
word_chain,wc_947,4592.2,1845899.5,0.5432,0.4705,0.3817,0.3654,0.5213,0.5213,0.4295,0.6056,0.5077,0.0589,0.4448,1,51.32,loss
word_chain,wc_948,4223.0,2184248.4,0.7649,0.0803,0.7506,0.7146,0.5335,0.5335,0.5508,0.6084,0.8273,0.038,0.4694,3,77.52,loss
word_chain,wc_949,3488.4,2275202.0,0.4725,0.4746,0.6879,0.674,0.3071,0.3071,0.46,0.3853,0.5877,0.0136,0.5169,2,54.29,win
word_chain,wc_950,5220.3,1976664.1,0.5608,0.5269,0.7339,0.5495,0.3891,0.3891,0.4093,0.2671,0.5873,0.0444,0.4332,1,52.0,loss
word_chain,wc_951,3035.8,1494372.7,0.4747,0.3574,0.5401,0.4185,0.2709,0.2709,0.4489,0.2067,0.4945,-0.0154,0.3949,1,43.59,loss
word_chain,wc_952,3625.6,804383.8,0.5873,0.4688,0.5266,0.7495,0.4281,0.4281,0.5883,0.6056,0.5709,0.0557,0.5891,2,65.35,win
word_chain,wc_953,2653.8,804915.4,0.7031,0.3854,0.5537,0.7634,0.5918,0.5918,0.2598,0.614,0.656,0.0845,0.7565,2,72.86,win
word_chain,wc_954,5464.0,1731595.7,0.4282,0.6641,0.5255,0.5744,0.2818,0.2818,0.4037,0.3887,0.4863,0.0154,0.3288,1,43.69,loss
word_chain,wc_955,3524.9,1445226.5,0.757,0.3271,0.7012,0.7763,0.4258,0.4258,0.4091,0.7387,0.8521,0.0275,0.7246,3,82.7,win
word_chain,wc_956,5852.2,718286.7,0.2802,0.7116,0.4898,0.4797,0.2015,0.2015,0.651,0.2606,0.4811,0.0189,0.2023,0,30.79,loss
word_chain,wc_957,2488.2,1614260.3,0.7249,0.2416,0.5293,0.7502,0.4594,0.4594,0.2132,0.5357,0.767,0.0411,0.4544,2,73.95,loss
word_chain,wc_958,3032.3,534796.7,0.5531,0.3626,0.5735,0.6164,0.5826,0.5826,0.4107,0.6479,0.5531,-0.0042,0.4575,2,57.97,loss
word_chain,wc_959,5201.0,2203665.8,0.3589,0.6255,0.4506,0.3497,0.138,0.138,0.7412,0.4022,0.5538,-0.0033,0.1592,1,38.6,loss
word_chain,wc_960,1438.8,816886.7,0.7668,0.2834,0.6646,0.8085,0.4593,0.4593,0.5513,0.5728,0.8297,0.0156,0.8231,4,81.12,win
word_chain,wc_961,5104.3,1174850.7,0.5425,0.5133,0.7148,0.5084,0.2916,0.2916,0.239,0.5478,0.7279,-0.017,0.363,2,58.38,loss
word_chain,wc_962,3289.5,1866563.2,0.8437,0.2328,0.5809,0.6383,0.4652,0.4652,0.6419,0.6048,0.726,0.0606,0.6316,3,77.55,win
word_chain,wc_963,2975.3,536581.8,0.5757,0.4255,0.4482,0.4733,0.2354,0.2354,0.4117,0.4471,0.5389,-0.004,0.4084,1,52.17,loss
word_chain,wc_964,1000,1505143.4,0.8857,0.0406,0.4945,0.9777,0.498,0.498,0.5289,0.6338,0.9124,0.0241,0.868,4,92.49,win
word_chain,wc_965,3376.5,837918.9,0.6541,0.3804,0.3998,0.713,0.6494,0.6494,0.6063,0.6585,0.5222,-0.0102,0.5942,2,65.12,win
word_chain,wc_966,2088.8,730123.2,0.9086,0.0868,0.6418,0.7166,0.5114,0.5114,0.5789,0.748,0.8071,-0.0183,0.6746,3,83.19,win
word_chain,wc_967,4177.7,2395288.6,0.4291,0.6224,0.6015,0.4057,0.2745,0.2745,0.1369,0.5399,0.5536,0.0752,0.3878,1,40.68,loss
word_chain,wc_968,2258.1,749172.7,0.9163,0.171,0.853,0.7566,0.5453,0.5453,0.4799,0.696,0.9597,0.0011,0.9258,4,89.01,win
word_chain,wc_969,3862.1,1444908.6,0.5867,0.3292,0.6007,0.5485,0.3004,0.3004,0.2526,0.4543,0.6534,0.0088,0.7187,2,58.73,win
word_chain,wc_970,2555.3,1807536.3,0.6514,0.2471,0.4722,0.4723,0.3759,0.3759,0.3101,0.4222,0.5686,-0.0307,0.6772,2,59.22,win
word_chain,wc_971,5737.4,1804436.1,0.4816,0.626,0.4647,0.5212,0.3737,0.3737,0.4063,0.4344,0.4806,-0.0486,0.4362,1,46.22,loss
word_chain,wc_972,5609.4,1300620.7,0.3874,0.5939,0.3716,0.5339,0.0688,0.0688,0.508,0.7121,0.3198,0.0584,0.5113,1,39.17,win
word_chain,wc_973,2649.5,315149.7,0.4398,0.6619,0.8823,0.4145,0.4549,0.4549,0.5788,0.5653,0.7777,0.1015,0.5826,2,54.16,win
word_chain,wc_974,5024.3,1705630.4,0.6618,0.4067,0.4842,0.5848,0.4009,0.4009,0.386,0.5367,0.5803,0.0412,0.2567,2,58.57,loss
word_chain,wc_975,2250.5,2079766.4,0.8509,0.2938,0.8885,0.7698,0.5963,0.5963,0.623,0.6823,0.9792,0.0289,0.878,4,89.73,win
word_chain,wc_976,2220.7,1360372.4,0.7375,0.2731,0.782,0.6058,0.3851,0.3851,0.1983,0.5427,0.7531,0.0402,0.5971,2,67.81,win
word_chain,wc_977,6530.8,1672313.1,0.3245,0.6465,0.4995,0.3925,0.3231,0.3231,0.4931,0.48,0.4969,0.0204,0.2929,0,38.82,loss
