game,session_id,avg_decision_time,decision_time_variance,move_accuracy,error_rate,pattern_success_rate,consistency_score,optimal_play_rate,strategic_move_rate,strategic_depth,memory_accuracy,logical_reasoning,improvement_rate,win_rate,skill_tier,performance_score,outcome
checkers,ck_1534,5282.7,957372.4,0.2548,0.7641,0.1679,0.3327,0.2661,0.3016,0.2081,0.4173,0.3257,-0.0006,0.1555,0,25.57,loss
checkers,ck_1535,6389.3,1307021.1,0.467,0.5352,0.1843,0.5207,0.424,0.4522,0.4499,0.3421,0.4725,0.0361,0.2491,1,46.53,loss
checkers,ck_1536,4267.7,202312.7,0.6343,0.3465,0.3335,0.5563,0.5885,0.5991,0.4813,0.3947,0.6457,0.0211,0.5384,2,55.83,win
checkers,ck_1537,4578.5,1334579.4,0.6515,0.3634,0.7031,0.6795,0.545,0.6114,0.6423,0.6421,0.7593,0.0286,0.5363,2,63.79,win
checkers,ck_1538,4407.9,1863106.9,0.293,0.6172,0.3977,0.1869,0.1874,0.1853,0.3136,0.5694,0.2584,0.0431,0.2538,0,26.31,loss
checkers,ck_1539,3005.9,635388.5,0.4174,0.6335,0.3788,0.3935,0.4686,0.3939,0.4413,0.713,0.2761,0.007,0.4637,1,42.86,loss
checkers,ck_1540,3166.2,1701489.3,0.7537,0.2192,0.5148,0.6074,0.4739,0.4293,0.5354,0.2749,0.5403,-0.0,0.4301,2,60.61,loss
checkers,ck_1541,3269.8,1630806.0,0.6832,0.2661,0.5446,0.5665,0.5818,0.6216,0.6695,0.3498,0.7289,0.0396,0.8207,2,63.98,win
checkers,ck_1542,3087.8,1878936.7,0.7817,0.2444,0.5041,0.577,0.6879,0.7016,0.6685,0.3047,0.6648,-0.0367,0.6496,3,68.71,win
checkers,ck_1543,3056.8,1977264.0,0.5722,0.5406,0.6058,0.583,0.5206,0.4904,0.6256,0.5756,0.4718,0.0354,0.5408,2,58.53,win
checkers,ck_1544,6539.2,1082429.1,0.413,0.527,0.5357,0.3404,0.3681,0.3553,0.2968,0.6,0.2808,-0.0574,0.394,1,35.11,loss
checkers,ck_1545,3253.0,867675.8,0.7311,0.3085,0.4199,0.5807,0.6939,0.7199,0.5472,0.4787,0.6629,0.0789,0.6587,3,63.11,win
checkers,ck_1546,1657.9,195327.6,0.9562,0.0218,0.9321,0.8465,0.7476,0.7195,0.8948,0.413,0.9172,-0.0006,0.7317,4,88.15,win
checkers,ck_1547,3651.7,880697.2,0.5293,0.4394,0.4034,0.479,0.5591,0.5607,0.4576,0.4574,0.5237,0.076,0.6251,2,49.86,win
checkers,ck_1548,5022.4,663898.6,0.2647,0.7531,0.4295,0.3639,0.3682,0.3208,0.3258,0.3596,0.2921,-0.0715,0.3372,0,32.14,loss
checkers,ck_1549,1706.1,1118983.6,0.9549,0.0903,0.886,1,0.8082,0.8613,0.8333,0.5018,0.8627,-0.0168,0.9652,4,89.94,win
checkers,ck_1550,3193.8,631022.4,0.6097,0.3474,0.546,0.5009,0.4829,0.5086,0.4976,0.3124,0.6552,0.0266,0.4107,2,52.97,loss
checkers,ck_1551,3810.2,1668077.1,0.6734,0.2992,0.4835,0.4408,0.5651,0.565,0.5341,0.2182,0.5968,0.0635,0.4631,2,56.19,loss
checkers,ck_1552,4570.8,1625030.2,0.5935,0.4262,0.5308,0.624,0.6393,0.6092,0.6489,0.549,0.5755,0.0137,0.6243,2,62.59,win
checkers,ck_1553,2240.2,1673794.1,0.6146,0.3213,0.4489,0.5754,0.5115,0.5047,0.5257,0.2879,0.5642,-0.0255,0.5737,2,56.02,win
checkers,ck_1554,1653.8,174387.7,0.6656,0.3423,0.735,0.6551,0.6325,0.6665,0.7654,0.5763,0.6601,0.0151,0.6991,3,69.34,win
checkers,ck_1555,4196.0,614747.3,0.3826,0.578,0.4145,0.1711,0.2679,0.2419,0.4021,0.4183,0.3696,0.056,0.4246,1,33.0,loss
checkers,ck_1556,2450.7,581546.3,0.7357,0.2197,0.776,0.7622,0.6418,0.7138,0.7217,0.4579,0.7124,0.0943,0.801,3,72.2,win
checkers,ck_1557,3208.8,1380227.6,0.5304,0.5638,0.5472,0.5872,0.4793,0.4926,0.5572,0.641,0.652,-0.0285,0.5573,2,54.35,win
checkers,ck_1558,4019.5,156833.1,0.4613,0.5669,0.3912,0.3501,0.3546,0.4634,0.3573,0.4875,0.3562,-0.0436,0.4053,2,38.66,loss
checkers,ck_1559,3450.0,1946487.0,0.8637,0.0813,0.5443,0.7917,0.6578,0.6451,0.6712,0.4158,0.6778,-0.039,0.7841,3,75.1,win
checkers,ck_1560,4525.5,1444618.6,0.4322,0.5377,0.3792,0.3037,0.3649,0.35,0.2486,0.3682,0.3794,0.0011,0.4145,1,33.22,loss
checkers,ck_1561,3177.8,695566.9,0.5003,0.4559,0.4657,0.5891,0.5453,0.4925,0.4711,0.5345,0.3903,0.0437,0.5666,2,51.46,win
checkers,ck_1562,3538.3,1026450.8,0.5531,0.4001,0.4129,0.5706,0.4426,0.4645,0.3537,0.3956,0.4193,-0.025,0.499,1,47.02,loss
checkers,ck_1563,3666.3,1764904.0,0.5949,0.4798,0.6672,0.6143,0.6518,0.5735,0.756,0.6215,0.5478,0.0076,0.5033,2,66.37,win
checkers,ck_1564,4348.6,524671.3,0.5085,0.3573,0.4169,0.3931,0.578,0.616,0.4897,0.5622,0.4354,-0.0985,0.4527,2,48.93,loss
checkers,ck_1565,3438.0,1224907.1,0.729,0.2846,0.6951,0.695,0.5919,0.6065,0.6124,0.5019,0.6085,-0.0609,0.853,3,66.08,win
checkers,ck_1566,2991.2,1417708.5,0.7253,0.2443,0.7496,0.6829,0.5543,0.5867,0.6862,0.2092,0.8096,0.0016,0.6986,3,67.75,win
checkers,ck_1567,4792.2,436169.7,0.5627,0.4027,0.4315,0.4543,0.4735,0.4921,0.5236,0.3695,0.6057,-0.0444,0.4624,2,51.4,loss
checkers,ck_1568,3574.6,1556786.5,0.7152,0.2252,0.593,0.7079,0.4783,0.4317,0.4393,0.4247,0.5965,0.0307,0.556,2,58.16,win
checkers,ck_1569,4828.8,1376094.2,0.3679,0.6354,0.2558,0.2559,0.2181,0.1956,0.1989,0.732,0.2602,0.0545,0.2074,0,26.39,loss
checkers,ck_1570,3445.8,1993605.9,0.6287,0.3566,0.5207,0.4947,0.4025,0.3371,0.5205,0.2062,0.5838,0.0336,0.6469,2,53.01,win
checkers,ck_1571,3412.1,1410489.3,0.5173,0.3977,0.4348,0.5982,0.5189,0.5031,0.5836,0.6864,0.5013,0.0248,0.4334,2,55.69,loss
checkers,ck_1572,1451.9,830142.3,0.9361,0.0532,0.5813,0.8,0.6727,0.6645,0.8251,0.5446,0.8213,-0.0074,0.8005,4,83.05,win
checkers,ck_1573,1870.8,241056.2,0.9198,0.0819,0.7252,0.8906,0.8345,0.8638,0.8538,0.3938,0.7961,-0.079,0.9879,4,87.81,win
checkers,ck_1574,6858.4,248858.1,0.2637,0.7116,0.2889,0.2821,0.0985,0.0199,0.1805,0.5501,0.1546,0.0415,0.2288,0,21.35,loss
checkers,ck_1575,1701.1,1665895.1,0.8138,0.2331,1,0.7879,0.7048,0.686,0.8935,0.269,1,-0.0498,0.8742,4,82.02,win
checkers,ck_1576,2043.1,1898071.1,0.863,0.1634,0.8278,0.8073,0.6646,0.6652,0.8773,0.3967,0.8861,-0.0217,0.9129,4,82.71,win
checkers,ck_1577,4119.1,314147.2,0.4003,0.5686,0.5034,0.2438,0.4186,0.3848,0.5256,0.5455,0.5858,-0.0641,0.3883,1,41.56,loss
checkers,ck_1578,3572.2,1144456.7,0.361,0.6697,0.4955,0.5018,0.315,0.2961,0.3426,0.7016,0.2889,-0.0419,0.2924,2,37.58,loss
checkers,ck_1579,5194.3,1157823.3,0.3671,0.6805,0.2923,0.2649,0.275,0.2979,0.1833,0.3047,0.2655,-0.0329,0.1374,0,26.85,loss
checkers,ck_1580,2851.0,898305.6,0.3937,0.5728,0.5581,0.3796,0.5734,0.5394,0.5368,0.603,0.5949,-0.0346,0.4262,2,46.79,loss
checkers,ck_1581,2079.3,526282.0,0.8656,0.0934,0.8844,0.8222,0.7791,0.7626,0.8877,0.3506,0.7181,-0.0236,0.8103,4,85.17,win
checkers,ck_1582,5379.6,430390.9,0.3462,0.6284,0.5017,0.275,0.5395,0.537,0.3838,0.4641,0.3866,0.0751,0.3582,0,37.41,loss
checkers,ck_1583,1760.1,1530571.5,0.8146,0.1463,0.7136,0.8164,0.8193,0.7864,0.8696,0.5226,0.777,0.0613,0.7672,4,83.49,win
checkers,ck_1584,1981.0,1408091.3,0.8816,0.0073,1,0.8535,0.8787,0.866,1,0.4362,0.9389,0.0514,0.8422,4,91.7,win
checkers,ck_1585,3720.0,1748851.9,0.6728,0.379,0.7132,0.631,0.5733,0.5957,0.7578,0.4336,0.7044,-0.0068,0.6137,2,67.93,win
checkers,ck_1586,3471.5,816918.5,0.7203,0.2912,0.5878,0.673,0.5916,0.5777,0.5334,0.6419,0.5594,0.0362,0.5643,2,62.61,win
checkers,ck_1587,2281.7,855575.5,0.7244,0.3143,0.7151,0.744,0.5289,0.4929,0.735,0.7548,0.6006,-0.0075,0.6252,3,70.27,win
checkers,ck_1588,3193.0,1616703.7,0.6732,0.2822,0.4348,0.7364,0.5632,0.5777,0.5847,0.7899,0.636,0.0339,0.5219,2,63.84,win
checkers,ck_1589,2589.7,1166254.0,0.8349,0.1962,0.9846,0.8601,0.9011,0.884,0.868,0.4479,0.8761,-0.0051,0.7886,4,86.14,win
checkers,ck_1590,1708.5,1420279.8,0.882,0.1253,0.8351,0.8466,0.739,0.7763,0.8703,0.4374,0.8344,0.0002,0.9823,4,84.94,win
checkers,ck_1591,5762.5,175833.4,0.4014,0.5444,0.3561,0.2791,0.3148,0.3314,0.3149,0.4865,0.3665,0.0069,0.4537,0,33.37,loss
checkers,ck_1592,3924.5,308682.1,0.6376,0.4351,0.395,0.6169,0.6417,0.6711,0.509,0.4131,0.3448,0.0246,0.599,2,58.91,win
checkers,ck_1593,4270.7,233874.0,0.3843,0.6217,0.1942,0.2446,0.4612,0.4695,0.3162,0.5776,0.433,-0.0068,0.2559,0,34.41,loss
checkers,ck_1594,4184.0,602123.6,0.565,0.4397,0.2969,0.4278,0.5909,0.5923,0.3717,0.3027,0.4936,0.0256,0.4386,1,47.38,loss
checkers,ck_1595,2103.7,1893404.7,0.9544,0.0466,0.8144,0.9049,0.9216,0.9081,0.9055,0.6862,0.8207,0.0266,0.8335,4,92.25,win
checkers,ck_1596,4474.3,1516290.4,0.427,0.5506,0.4278,0.4395,0.3669,0.3743,0.4296,0.6059,0.4114,0.0128,0.4347,1,42.14,loss
checkers,ck_1597,2180.0,1958032.8,0.9411,0.1378,0.7404,0.8772,0.7985,0.809,0.7838,0.494,0.8607,0.0604,0.8981,4,85.19,win
checkers,ck_1598,6960.5,563710.2,0.4716,0.5701,0.2313,0.3579,0.4137,0.4522,0.1451,0.6283,0.2759,0.0432,0.3893,0,32.59,loss
checkers,ck_1599,6258.8,383544.8,0.5687,0.4162,0.5948,0.5942,0.4567,0.5511,0.4407,0.5645,0.4295,0.0042,0.6148,1,51.22,win
checkers,ck_1600,4410.1,1229185.0,0.3507,0.6514,0.5814,0.3859,0.2966,0.3136,0.4458,0.2575,0.419,-0.0066,0.5027,1,38.29,win
checkers,ck_1601,3899.8,898816.8,0.4972,0.4751,0.3803,0.4399,0.4063,0.3842,0.4825,0.5191,0.4315,0.0255,0.4027,2,46.7,loss
checkers,ck_1602,3880.7,1763824.3,0.6493,0.3833,0.2332,0.5391,0.4161,0.3666,0.2112,0.7209,0.4487,-0.0355,0.4347,1,43.9,loss
checkers,ck_1603,3657.0,1905598.6,0.6949,0.2581,0.7124,0.6254,0.5425,0.5147,0.5256,0.3198,0.6738,0.0555,0.5421,2,59.89,win
checkers,ck_1604,1938.4,1533684.7,0.697,0.2739,0.5314,0.6479,0.6343,0.5315,0.6838,0.3547,0.5209,0.0353,0.7077,3,67.31,win
checkers,ck_1605,2202.9,1909168.9,0.8305,0.1564,0.8287,0.8821,0.8128,0.8589,0.8716,0.2238,0.7076,0.0184,0.655,4,85.25,win
checkers,ck_1606,4212.4,1146039.8,0.7152,0.3462,0.4075,0.5048,0.4958,0.4858,0.3681,0.3536,0.5028,0.0071,0.6414,1,51.87,win
checkers,ck_1607,3578.8,1809333.8,0.5088,0.4033,0.4687,0.5147,0.5012,0.4436,0.4254,0.5,0.4209,-0.0064,0.4673,2,47.97,loss
checkers,ck_1608,3814.7,1142165.1,0.6239,0.3229,0.6274,0.5301,0.6163,0.6976,0.5713,0.5017,0.6158,-0.0207,0.631,2,58.56,win
checkers,ck_1609,4327.8,1571195.4,0.4963,0.5662,0.4913,0.4678,0.6765,0.6584,0.5195,0.5592,0.4681,0.0289,0.4006,2,52.58,loss
checkers,ck_1610,4474.1,503821.6,0.3311,0.5146,0.2729,0.2795,0.2562,0.2122,0.2806,0.6874,0.1697,0.0369,0.3792,1,29.19,loss
checkers,ck_1611,2048.7,1337757.6,0.8288,0.1667,0.8685,0.7385,0.6612,0.6586,0.9127,0.497,0.8848,0.0084,0.7026,4,81.5,win
checkers,ck_1612,3075.2,1918475.2,0.5145,0.5079,0.4461,0.2956,0.3748,0.4189,0.2651,0.4772,0.3467,0.049,0.4698,1,36.25,loss
checkers,ck_1613,2646.8,653009.2,0.774,0.1626,0.8412,0.7396,0.7093,0.6887,0.7998,0.6183,0.7715,-0.0386,0.7515,3,76.64,win
checkers,ck_1614,2508.5,1916774.8,0.7148,0.2284,0.651,0.7056,0.5017,0.4671,0.69,0.7411,0.6661,0.0509,0.5744,3,67.23,win
checkers,ck_1615,4050.1,237987.2,0.5141,0.4795,0.4829,0.5639,0.3838,0.3287,0.468,0.2844,0.4097,-0.0123,0.6911,1,48.84,win
checkers,ck_1616,2587.8,1770916.4,0.45,0.5109,0.2822,0.5648,0.3217,0.3572,0.4486,0.5798,0.6567,-0.0041,0.4144,1,45.32,loss
checkers,ck_1617,5374.8,288171.2,0.2923,0.8138,0.4062,0.412,0.3087,0.3378,0.4145,0.5484,0.4516,0.0623,0.4256,0,36.15,loss
checkers,ck_1618,2164.9,309859.2,0.9341,0.0559,0.767,0.964,0.9698,1,0.9484,0.6358,1,-0.007,0.8549,4,95.05,win
checkers,ck_1619,4650.8,1113395.9,0.1975,0.8928,0.3049,0.2754,0.283,0.2417,0.2134,0.5108,0.4497,0.0256,0.2237,0,23.15,loss
checkers,ck_1620,6100.2,1031408.2,0.4596,0.5064,0.4704,0.4859,0.3182,0.2369,0.3331,0.2518,0.2227,-0.0264,0.4097,0,39.94,loss
checkers,ck_1621,4623.5,375911.3,0.5391,0.5489,0.4513,0.6135,0.2699,0.2702,0.2771,0.7816,0.5568,-0.009,0.388,1,42.19,loss
checkers,ck_1622,4784.9,1374495.8,0.5555,0.4306,0.6916,0.5335,0.4644,0.4803,0.4536,0.4086,0.4188,-0.0112,0.5695,1,50.17,win
checkers,ck_1623,3752.9,1646143.2,0.5302,0.5453,0.408,0.4088,0.4505,0.463,0.3662,0.6311,0.3684,0.0611,0.4135,1,43.66,loss
checkers,ck_1624,1768.0,206657.2,0.5429,0.4395,0.5804,0.4366,0.2559,0.2499,0.5275,0.2561,0.3452,0.1159,0.7164,2,47.32,win
checkers,ck_1625,4041.8,1330580.3,0.8338,0.1245,0.7128,0.7718,0.5192,0.516,0.6727,0.4232,0.7342,0.0399,0.7327,3,71.78,win
checkers,ck_1626,3084.7,657740.6,0.5255,0.5033,0.4584,0.5961,0.468,0.4502,0.5562,0.3308,0.6151,0.0221,0.5241,2,54.17,win
checkers,ck_1627,2467.6,1330617.2,0.7484,0.2666,0.5535,0.7754,0.4457,0.4764,0.5206,0.4913,0.5916,0.0358,0.5129,3,62.87,win
checkers,ck_1628,3622.9,799672.6,0.3566,0.6217,0.4786,0.416,0.2945,0.2999,0.4102,0.4993,0.3642,0.0263,0.3495,2,37.79,loss
checkers,ck_1629,3732.9,1251666.6,0.4596,0.5263,0.3628,0.3399,0.4311,0.3857,0.3402,0.6594,0.3235,0.0513,0.4358,1,38.96,loss
checkers,ck_1630,5030.3,1728038.8,0.2552,0.7295,0.4504,0.1809,0.175,0.0625,0.2506,0.5302,0.2657,0.024,0.2374,0,22.67,loss
checkers,ck_1631,2293.1,1881615.2,0.8403,0.2214,0.7103,0.6955,0.9952,1,0.9775,0.7078,0.8607,-0.0094,0.9167,4,88.26,win
checkers,ck_1632,2012.8,1467745.8,0.8475,0.1786,0.6781,0.6546,0.8204,0.8267,0.8246,0.2716,0.6726,0.0038,0.8432,4,79.68,win
checkers,ck_1633,3602.9,1785004.0,0.5825,0.3332,0.6427,0.6717,0.5016,0.5635,0.5859,0.3824,0.5966,0.0275,0.5871,2,58.94,win
checkers,ck_1634,5302.7,1991465.5,0.3405,0.6527,0.3265,0.304,0.3211,0.3136,0.1229,0.4673,0.2215,-0.0318,0.3146,0,25.41,loss
checkers,ck_1635,4472.9,175420.5,0.4175,0.5145,0.2807,0.3765,0.3774,0.3591,0.2931,0.3014,0.3312,0.0399,0.2676,0,35.97,loss
checkers,ck_1636,1714.0,1265074.2,0.8354,0.1412,0.6871,0.8463,0.7773,0.8418,0.9454,0.2167,0.8551,-0.0316,0.873,4,86.74,win
checkers,ck_1637,2719.4,1548870.1,0.6646,0.2962,0.5128,0.6324,0.6062,0.6196,0.5134,0.5274,0.501,-0.0385,0.7244,2,59.65,win
checkers,ck_1638,6209.7,187917.0,0.4682,0.5514,0.261,0.3768,0.2297,0.1966,0.2049,0.5815,0.3493,0.0113,0.4814,0,32.2,loss
checkers,ck_1639,4987.4,166928.0,0.3863,0.5797,0.518,0.3257,0.1346,0.1354,0.292,0.775,0.2686,0.0149,0.4338,1,30.34,loss
checkers,ck_1640,2781.4,1893249.2,0.7312,0.2735,0.6903,0.7488,0.6524,0.6109,0.7602,0.3652,0.7118,0.0046,0.7251,3,73.3,win
checkers,ck_1641,5268.4,986530.0,0.6946,0.2746,0.6384,0.5088,0.4823,0.4635,0.5175,0.5766,0.5941,0.0246,0.7541,2,56.36,win
checkers,ck_1642,4126.5,865718.5,0.6202,0.3427,0.5711,0.5988,0.6133,0.6487,0.5096,0.4612,0.5804,0.0278,0.5577,1,57.62,win
checkers,ck_1643,3559.1,392390.6,0.711,0.2459,0.5463,0.6037,0.6727,0.6971,0.6569,0.5684,0.6816,0.0069,0.744,3,66.49,win
checkers,ck_1644,3123.9,559388.0,0.4045,0.6242,0.6445,0.5021,0.3606,0.3261,0.576,0.4991,0.5249,0.0463,0.5589,2,47.75,win
checkers,ck_1645,4289.9,1392135.2,0.574,0.3956,0.5187,0.437,0.4077,0.4022,0.2912,0.627,0.4453,0.07,0.4856,0,42.26,loss
checkers,ck_1646,2577.4,333982.5,0.7549,0.2489,0.5543,0.6738,0.5798,0.5544,0.5832,0.4326,0.5627,0.0666,0.7878,2,65.23,win
checkers,ck_1647,3299.9,1812258.6,0.4005,0.6025,0.6133,0.262,0.3069,0.382,0.3838,0.4,0.3024,0.0247,0.4948,1,35.29,loss
checkers,ck_1648,3086.4,763270.7,0.542,0.4856,0.5978,0.6945,0.3717,0.3934,0.6882,0.4872,0.5946,0.004,0.7498,3,59.81,win
checkers,ck_1649,3170.0,1951964.6,0.8082,0.2201,0.4963,0.7139,0.5067,0.4341,0.5889,0.3924,0.7502,-0.0176,0.7046,3,66.73,win
checkers,ck_1650,1825.0,744131.5,0.6424,0.377,0.6012,0.5819,0.5744,0.5456,0.6082,0.6205,0.7139,-0.0191,0.5702,2,60.81,win
checkers,ck_1651,5806.9,1033973.2,0.3085,0.7055,0.3954,0.3771,0.0765,0.0431,0.2437,0.5318,0.4002,-0.0125,0.3606,0,26.48,loss
checkers,ck_1652,3954.8,916057.4,0.4813,0.5025,0.3744,0.4641,0.3957,0.341,0.2868,0.6756,0.3458,0.0342,0.3852,0,39.69,loss
checkers,ck_1653,4740.0,1829548.1,0.5506,0.451,0.355,0.5134,0.3646,0.4581,0.4498,0.4209,0.3951,0.0378,0.5602,1,48.0,win
checkers,ck_1654,2843.2,1470170.4,0.6948,0.366,0.5481,0.5598,0.544,0.527,0.5706,0.5516,0.396,0.0668,0.6948,2,60.17,win
checkers,ck_1655,2628.6,1760976.7,0.3858,0.5701,0.4583,0.3592,0.3131,0.3109,0.3578,0.5697,0.4327,0.0485,0.2316,1,35.98,loss
checkers,ck_1656,2680.8,734457.0,0.5164,0.5256,0.236,0.5733,0.29,0.3564,0.3251,0.5363,0.1471,-0.0378,0.6479,1,42.69,win
checkers,ck_1657,1837.8,937841.9,0.8865,0.0751,0.5549,0.8155,0.8149,0.8094,0.7754,0.5451,0.719,0.0575,0.9225,4,82.27,win
checkers,ck_1658,4310.0,1137589.0,0.4381,0.5689,0.509,0.4687,0.3834,0.3971,0.501,0.4451,0.4172,0.0103,0.5174,2,45.8,win
checkers,ck_1659,3258.0,965571.9,0.788,0.2508,0.7667,0.6815,0.666,0.6452,0.7989,0.5285,0.7586,0.0253,0.6588,3,75.22,win
checkers,ck_1660,2348.2,1062841.2,0.7368,0.2438,0.5611,0.7937,0.7065,0.6878,0.7408,0.3786,0.731,-0.055,0.63,3,74.5,win
checkers,ck_1661,2878.6,688917.4,0.8032,0.2011,0.7137,0.9116,0.5798,0.603,0.8446,0.7138,0.6857,-0.0048,0.6673,4,80.59,win
checkers,ck_1662,5413.6,1502602.7,0.3807,0.6497,0.1597,0.2949,0.3658,0.3632,0.3276,0.6625,0.3646,0.0276,0.4116,1,34.28,loss
checkers,ck_1663,3338.8,1720099.4,0.5365,0.4144,0.6122,0.4245,0.531,0.5334,0.5247,0.3368,0.4442,0.0353,0.3469,2,50.91,loss
checkers,ck_1664,4417.7,1081252.6,0.621,0.4468,0.7124,0.685,0.6367,0.5481,0.5873,0.322,0.5706,0.0154,0.6817,2,62.44,win
checkers,ck_1665,4970.5,1958029.6,0.4525,0.6277,0.5665,0.4005,0.4198,0.4148,0.5221,0.4123,0.511,-0.0195,0.4643,1,46.15,loss
checkers,ck_1666,1939.3,194449.6,0.6656,0.4007,0.5391,0.6025,0.735,0.6828,0.6401,0.3581,0.7111,0.1089,0.6018,3,65.44,win
checkers,ck_1667,4876.4,1358205.2,0.4481,0.5311,0.3075,0.3386,0.467,0.5027,0.3929,0.5469,0.4257,0.0213,0.4337,1,40.97,loss
checkers,ck_1668,3414.9,1119256.9,0.4542,0.5595,0.2614,0.2625,0.3002,0.2832,0.201,0.4272,0.3471,-0.037,0.3535,0,30.41,loss
checkers,ck_1669,3244.2,1692230.0,0.7737,0.2432,0.7319,0.7442,0.5583,0.6174,0.7799,0.6931,0.6847,0.0406,0.8536,3,73.76,win
checkers,ck_1670,5110.4,737858.1,0.3421,0.6987,0.2739,0.2564,0.2343,0.2289,0.1803,0.4151,0.3459,0.0162,0.3563,0,25.22,loss
checkers,ck_1671,3953.9,1433742.5,0.779,0.2831,0.6609,0.8786,0.683,0.6122,0.6606,0.6153,0.5898,0.0035,0.6222,3,74.31,win
checkers,ck_1672,2207.2,862953.2,0.7749,0.2201,0.6151,0.8163,0.6316,0.6415,0.685,0.3784,0.5585,-0.0204,0.8121,3,73.02,win
checkers,ck_1673,4979.8,809593.6,0.5694,0.4711,0.3174,0.517,0.3819,0.5025,0.5196,0.5938,0.5463,-0.0317,0.5032,2,51.34,win
checkers,ck_1674,2979.7,867608.2,0.6411,0.3937,0.5732,0.5878,0.443,0.3717,0.497,0.493,0.4755,0.0104,0.5178,2,55.03,win
checkers,ck_1675,2582.7,1657356.4,0.837,0.1833,0.7299,0.7478,0.671,0.6995,0.8561,0.4373,0.7716,0.0208,0.766,4,80.1,win
checkers,ck_1676,2972.5,836304.3,0.7994,0.1727,0.5303,0.7401,0.5702,0.5436,0.6947,0.557,0.7057,0.019,0.6622,3,71.65,win
checkers,ck_1677,4353.9,1193960.4,0.4119,0.6107,0.6576,0.4479,0.3422,0.3489,0.468,0.4058,0.5397,-0.0621,0.4885,1,42.83,loss
checkers,ck_1678,2997.1,364514.2,0.6556,0.4431,0.3898,0.7428,0.605,0.5508,0.6324,0.3227,0.7977,0.0542,0.5338,3,65.73,win
checkers,ck_1679,3942.8,1680468.6,0.4906,0.4171,0.5687,0.4974,0.4704,0.4908,0.3624,0.5291,0.4417,0.0132,0.3622,0,44.41,loss
checkers,ck_1680,6473.2,1551173.9,0.3767,0.54,0.5125,0.3121,0.3987,0.3363,0.3475,0.5552,0.2864,0.0553,0.2386,1,35.69,loss
checkers,ck_1681,1605.8,697591.9,0.85,0.1219,0.9177,0.752,0.6745,0.7089,0.939,0.595,0.7962,-0.0301,0.7155,4,83.52,win
checkers,ck_1682,4532.6,1397758.8,0.4279,0.5632,0.395,0.3815,0.4688,0.548,0.4402,0.5803,0.4339,0.0042,0.3606,1,42.91,loss
checkers,ck_1683,3272.2,1432567.0,0.6188,0.4681,0.4732,0.4757,0.5446,0.6144,0.5772,0.5026,0.5985,-0.0096,0.5886,3,56.45,win
checkers,ck_1684,5124.7,1832631.3,0.4418,0.5391,0.3377,0.4763,0.355,0.3325,0.3379,0.5993,0.4992,0.0113,0.424,0,39.93,loss
checkers,ck_1685,5140.9,739492.3,0.4394,0.4877,0.0703,0.4557,0.1475,0.09,0.1456,0.4505,0.3162,-0.0432,0.3265,0,29.61,loss
checkers,ck_1686,5513.1,914360.1,0.3966,0.6441,0.5123,0.4055,0.4002,0.4374,0.5067,0.392,0.5485,-0.0323,0.3156,1,43.75,loss
checkers,ck_1687,3750.5,1109128.2,0.6781,0.3066,0.5338,0.7164,0.6359,0.6919,0.5536,0.5391,0.5457,0.0016,0.7082,2,63.59,win
checkers,ck_1688,5671.1,188463.6,0.3417,0.6541,0.5508,0.4285,0.4425,0.3715,0.5651,0.2813,0.4802,0.0101,0.4828,1,45.23,loss
checkers,ck_1689,3934.8,1355649.5,0.3034,0.757,0.394,0.2832,0.3215,0.3484,0.3959,0.3943,0.4366,0.0095,0.1758,1,33.44,loss
checkers,ck_1690,4741.8,1828087.8,0.6893,0.2533,0.4986,0.7017,0.5389,0.447,0.5734,0.523,0.6047,0.0304,0.6148,2,62.86,win
checkers,ck_1691,6689.0,1124445.6,0.2056,0.8162,0.3707,0.2706,0.3717,0.3359,0.3073,0.491,0.2723,0.0488,0.2972,0,27.91,loss
checkers,ck_1692,4293.2,1321710.9,0.7089,0.245,0.6607,0.6873,0.5262,0.5012,0.5338,0.3914,0.694,0.0051,0.6185,2,61.59,win
checkers,ck_1693,2351.4,1970662.8,0.8211,0.1321,0.5486,0.7518,0.7415,0.7954,0.6423,0.4827,0.6082,0.0224,0.6006,3,73.27,win
checkers,ck_1694,3433.1,795375.3,0.5472,0.4539,0.6477,0.4627,0.618,0.6599,0.525,0.4995,0.5509,-0.0063,0.5082,2,53.31,win
checkers,ck_1695,1538.8,1531942.7,0.9191,0.1282,0.573,0.7312,0.7388,0.7653,0.7255,0.3426,0.5397,0.0467,0.8385,3,78.67,win
checkers,ck_1696,4350.7,1035625.0,0.4787,0.5308,0.4428,0.495,0.3734,0.3785,0.5626,0.3671,0.5951,0.0341,0.4787,1,49.55,loss
checkers,ck_1697,4263.1,1597286.1,0.5551,0.4213,0.5291,0.4391,0.4865,0.5032,0.5759,0.2453,0.4694,0.068,0.7454,2,52.89,win
checkers,ck_1698,3396.4,881071.0,0.5685,0.4554,0.4559,0.5238,0.4505,0.4193,0.457,0.4502,0.4737,0.0299,0.4546,1,50.28,loss
checkers,ck_1699,3032.0,748398.9,0.5038,0.3686,0.4688,0.5552,0.3081,0.2625,0.4549,0.4715,0.4394,-0.0129,0.4039,2,46.76,loss
checkers,ck_1700,3661.8,1859913.7,0.602,0.399,0.3684,0.464,0.2472,0.2028,0.34,0.4737,0.3662,0.103,0.3601,1,42.95,loss
