game,session_id,avg_decision_time,decision_time_variance,move_accuracy,error_rate,pattern_success_rate,consistency_score,optimal_play_rate,strategic_move_rate,strategic_depth,memory_accuracy,logical_reasoning,improvement_rate,win_rate,skill_tier,performance_score,outcome
memory_match,mm_718,4051.6,1397216.5,0.4271,0.6223,0.7177,0.5047,0.1427,0.1427,0.2052,0.3754,0.6162,0.0852,0.3089,1,50.42,loss
memory_match,mm_719,4926.6,1415787.3,0.4149,0.6362,0.2958,0.3817,0.2542,0.2542,0.3872,0.3729,0.439,0.0249,0.4123,0,35.06,loss
memory_match,mm_720,2212.5,1342240.8,0.8701,0.1383,0.8527,0.6584,0.5565,0.5565,0.247,0.8632,0.8208,0.084,0.6712,4,81.9,win
memory_match,mm_721,3562.4,1242249.1,0.7323,0.1488,0.514,0.4828,0.3017,0.3017,0.3158,0.748,0.6196,-0.0092,0.503,2,63.51,win
memory_match,mm_722,3222.6,1003137.2,0.5359,0.4497,0.5755,0.5536,0.3275,0.3275,0.1674,0.5617,0.531,0.1021,0.5403,2,56.31,win
memory_match,mm_723,5876.3,271225.0,0.3758,0.7359,0.3798,0.308,0.0773,0.0773,0.3645,0.3298,0.4515,0.0275,0.2773,0,33.39,loss
memory_match,mm_724,4807.5,1336704.2,0.3227,0.7186,0.5533,0.2966,0.1877,0.1877,0.2541,0.3261,0.4625,0.0839,0.286,1,38.39,loss
memory_match,mm_725,1759.4,689732.1,0.6864,0.2737,0.8135,0.743,0.1491,0.1491,0.4703,0.7557,0.7347,0.0474,0.6476,3,76.75,win
memory_match,mm_726,5204.0,1354161.3,0.4924,0.4803,0.4186,0.5791,0.1986,0.1986,0.3695,0.4029,0.4578,-0.0041,0.3469,1,45.45,loss
memory_match,mm_727,3783.6,538444.5,0.6348,0.351,0.6189,0.4739,0.2783,0.2783,0.4654,0.6361,0.6376,-0.0004,0.444,2,59.98,loss
memory_match,mm_728,3883.0,552002.7,0.4656,0.5859,0.6498,0.3965,0.2838,0.2838,0.3308,0.4635,0.5875,0.0312,0.3299,2,50.11,loss
memory_match,mm_729,5123.4,1198921.6,0.3476,0.7152,0.6511,0.5576,0.2931,0.2931,0.2847,0.4011,0.5173,0.1044,0.4764,1,49.58,loss
memory_match,mm_730,6709.9,1342917.8,0.2907,0.7397,0.3303,0.3698,0.1832,0.1832,0.2496,0.2842,0.4045,-0.021,0.3282,0,31.28,loss
memory_match,mm_731,4116.1,469336.8,0.5375,0.4156,0.6852,0.5343,0.3682,0.3682,0.2869,0.628,0.5955,0.0252,0.5422,2,62.2,win
memory_match,mm_732,2763.8,363084.4,0.6681,0.3105,0.5937,0.8652,0.4574,0.4574,0.3151,0.7524,0.6421,0.1022,0.6561,2,72.11,win
memory_match,mm_733,2136.6,406298.8,0.6563,0.2805,0.5658,0.5652,0.1936,0.1936,0.3165,0.6918,0.5873,-0.0412,0.7588,2,63.15,win
memory_match,mm_734,2426.5,1143036.4,0.6503,0.3955,0.7745,0.6341,0.2793,0.2793,0.3989,0.6413,0.7411,0.0953,0.5256,3,67.61,win
memory_match,mm_735,5659.2,803066.5,0.6317,0.3072,0.4763,0.6665,0.375,0.375,0.2814,0.7115,0.5635,0.0168,0.5676,1,63.01,win
memory_match,mm_736,5167.2,1053624.7,0.5425,0.4307,0.4382,0.5605,0.3025,0.3025,0.198,0.6182,0.4513,0.0317,0.3413,1,54.78,loss
memory_match,mm_737,4703.8,648671.3,0.3373,0.7298,0.4588,0.3887,0.0639,0.0639,0.3425,0.299,0.3647,0.0823,0.3359,1,36.2,loss
memory_match,mm_738,2837.1,767461.7,0.674,0.2917,0.7665,0.6662,0.42,0.42,0.2955,0.7738,0.6377,0.0287,0.5448,3,74.35,win
memory_match,mm_739,4379.3,348521.1,0.705,0.3003,0.4848,0.8018,0.3338,0.3338,0.3125,0.7048,0.561,0.0286,0.6037,1,65.77,win
memory_match,mm_740,2750.5,1269502.6,0.6722,0.2718,0.7299,0.6015,0.5559,0.5559,0.4429,0.731,0.5452,-0.02,0.5251,2,70.45,win
memory_match,mm_741,6208.2,610005.1,0.3676,0.6451,0.3474,0.3008,0.1989,0.1989,0,0.3404,0.4335,0.0672,0.2803,0,33.6,loss
memory_match,mm_742,1955.7,1298771.7,0.7254,0.099,0.8574,0.7387,0.3838,0.3838,0.2366,0.8871,0.9323,0.0444,0.6799,3,84.99,win
memory_match,mm_743,3540.7,1451634.3,0.6293,0.3954,0.7643,0.5598,0.4991,0.4991,0.2344,0.6035,0.6432,0.0732,0.3776,2,64.31,loss
memory_match,mm_744,2895.0,157540.0,0.5642,0.3171,0.6881,0.4898,0.4188,0.4188,0.2195,0.5885,0.6636,0.0287,0.3798,3,60.81,loss
memory_match,mm_745,2795.1,752844.5,0.6977,0.33,0.6447,0.5687,0.231,0.231,0.5565,0.6385,0.6144,0.0912,0.722,2,62.96,win
memory_match,mm_746,2988.7,702452.0,0.6722,0.395,0.5573,0.5975,0.4951,0.4951,0.2724,0.6064,0.6009,0.0412,0.4832,2,58.97,loss
memory_match,mm_747,4115.5,1494280.0,0.5444,0.5065,0.516,0.4062,0.3663,0.3663,0.2424,0.497,0.5275,0.0474,0.5229,1,48.42,win
memory_match,mm_748,6610.6,535030.1,0.4699,0.5882,0.1883,0.3558,0.2138,0.2138,0.3445,0.372,0.3028,0.0638,0.1589,0,31.76,loss
memory_match,mm_749,3430.2,979646.4,0.4613,0.519,0.3785,0.4998,0.3757,0.3757,0.2717,0.4411,0.4547,-0.0072,0.3253,1,43.8,loss
memory_match,mm_750,2605.5,138742.1,0.7072,0.2289,0.6852,0.7837,0.4647,0.4647,0.1964,0.7397,0.6194,0.0497,0.3575,3,73.53,loss
memory_match,mm_751,3535.6,510680.5,0.5352,0.4149,0.4619,0.5978,0.2111,0.2111,0.296,0.5591,0.4813,0.0313,0.3475,2,54.03,loss
memory_match,mm_752,3547.5,506807.7,0.7258,0.1742,0.6785,0.7573,0.3718,0.3718,0.3697,0.8314,0.6773,0.0457,0.576,2,77.01,win
memory_match,mm_753,5410.4,412961.0,0.3872,0.6473,0.1505,0.3759,0.2092,0.2092,0.3536,0.3604,0.225,-0.0052,0.1137,0,29.98,loss
memory_match,mm_754,6732.5,386011.1,0.4125,0.5895,0.5651,0.4063,0.2327,0.2327,0.4361,0.3877,0.5152,0.0424,0.1236,1,44.69,loss
memory_match,mm_755,3835.2,1053848.6,0.5273,0.36,0.6175,0.7553,0.2309,0.2309,0.1264,0.6811,0.5862,0.0651,0.4377,2,67.27,loss
memory_match,mm_756,3162.1,1442728.0,0.52,0.4642,0.6611,0.6385,0.332,0.332,0.1911,0.6081,0.5945,0.0875,0.3382,2,62.29,loss
memory_match,mm_757,4376.9,523866.2,0.4597,0.5479,0.4049,0.5466,0.2902,0.2902,0.3193,0.5066,0.4515,-0.0218,0.238,1,47.86,loss
memory_match,mm_758,3903.9,588367.7,0.7752,0.1001,0.7093,0.7413,0.5054,0.5054,0.3935,0.8602,0.7492,-0.0072,0.6611,2,79.51,win
memory_match,mm_759,4981.0,524101.8,0.2946,0.7267,0.2227,0.2565,0.1225,0.1225,0.1284,0.2542,0.3711,-0.04,0.341,0,24.71,loss
memory_match,mm_760,4053.8,587333.3,0.5004,0.3926,0.5291,0.6727,0.3332,0.3332,0.248,0.5694,0.4794,0.1191,0.3803,2,58.17,loss
memory_match,mm_761,5852.2,1231977.7,0.3447,0.7705,0.2528,0.3687,0.1865,0.1865,0.2543,0.2816,0.1701,0.0268,0.1522,0,28.52,loss
memory_match,mm_762,3437.8,949146.6,0.734,0.1694,0.753,0.8515,0.6422,0.6422,0.4457,0.8576,0.81,0.06,0.8084,3,82.23,win
memory_match,mm_763,4253.3,381669.8,0.4124,0.7028,0.3576,0.359,0.1096,0.1096,0.3725,0.3091,0.3872,0.0685,0.4033,1,33.24,loss
memory_match,mm_764,3117.6,200751.2,0.7001,0.2698,0.6681,0.7642,0.4318,0.4318,0.374,0.8175,0.6266,0.0575,0.718,3,75.33,win
memory_match,mm_765,1506.5,293023.0,0.9116,0,0.8252,0.7417,0.4905,0.4905,0.3153,0.9743,0.7616,0.0685,0.8227,4,88.56,win
memory_match,mm_766,4639.0,1391182.7,0.4879,0.488,0.467,0.5682,0.2685,0.2685,0.228,0.5364,0.5137,0.1238,0.4278,1,51.95,loss
memory_match,mm_767,7314.7,179307.5,0.563,0.5641,0.1103,0.5515,0.2026,0.2026,0.1153,0.5059,0.3069,0.0237,0.3588,0,38.93,loss
memory_match,mm_768,3228.7,1393844.0,0.6828,0.3272,0.6892,0.6476,0.3762,0.3762,0.3051,0.7178,0.5821,0.011,0.468,2,69.07,loss
memory_match,mm_769,6244.7,937406.7,0.4238,0.6769,0.5575,0.3066,0.4376,0.4376,0.2733,0.3245,0.4616,0.0175,0.233,1,39.07,loss
memory_match,mm_770,3316.9,130020.6,0.6835,0.2715,0.626,0.5417,0.4705,0.4705,0.2227,0.725,0.7088,-0.0564,0.742,2,65.9,win
memory_match,mm_771,1530.8,701606.1,0.7277,0.1575,0.7162,0.6098,0.5114,0.5114,0.2894,0.827,0.6295,0.0105,0.6858,3,75.19,win
memory_match,mm_772,2300.7,1343669.5,0.826,0.1296,0.5558,0.7385,0.6587,0.6587,0.315,0.8771,0.6529,0.0957,0.7364,2,75.23,win
memory_match,mm_773,2435.3,1017292.5,0.7777,0.1845,0.8889,0.7068,0.5918,0.5918,0.3451,0.8376,0.8083,0.0312,0.7532,4,82.46,win
memory_match,mm_774,3547.7,1098387.4,0.5971,0.3848,0.6672,0.4795,0.266,0.266,0.2913,0.5994,0.6438,0.0157,0.6419,2,59.73,win
memory_match,mm_775,3943.0,970620.5,0.4414,0.546,0.3494,0.5792,0.3892,0.3892,0.2993,0.4374,0.3601,0.025,0.4162,1,44.1,loss
memory_match,mm_776,5391.0,735268.2,0.4029,0.6446,0.2965,0.3427,0.4679,0.4679,0.4734,0.4216,0.3516,-0.0249,0.4258,0,36.17,loss
memory_match,mm_777,5327.9,638528.5,0.4516,0.5602,0.397,0.4194,0.0572,0.0572,0.4349,0.4273,0.4296,0.0561,0.3606,0,41.79,loss
memory_match,mm_778,4610.0,1234341.2,0.5349,0.5391,0.4076,0.4686,0.1486,0.1486,0.136,0.4703,0.5413,-0.0107,0.2347,1,45.02,loss
memory_match,mm_779,4907.7,1109815.8,0.3546,0.5894,0.3562,0.4931,0.3221,0.3221,0.2658,0.409,0.4322,-0.0046,0.1493,1,41.02,loss
memory_match,mm_780,1918.6,1219424.5,0.744,0.2053,0.814,0.7765,0.2746,0.2746,0.2938,0.8365,0.7639,0.0352,0.7095,4,81.36,win
memory_match,mm_781,3800.1,951198.8,0.4352,0.4655,0.4259,0.559,0.3292,0.3292,0.4121,0.4872,0.3698,0.0668,0.481,1,48.79,loss
memory_match,mm_782,5000.0,1414368.0,0.5079,0.5329,0.3453,0.2927,0.3205,0.3205,0.1086,0.4943,0.4244,0.0436,0.3727,1,40.65,loss
memory_match,mm_783,4963.5,965129.0,0.6123,0.3823,0.4747,0.5308,0.3427,0.3427,0.2618,0.6354,0.5074,0.0488,0.5234,1,56.45,win
memory_match,mm_784,3681.0,1300486.4,0.3094,0.7121,0.2743,0.3336,0.0868,0.0868,0.2829,0.2705,0.3148,0.0902,0.1202,0,28.6,loss
memory_match,mm_785,3335.1,682357.5,0.6653,0.2268,0.6325,0.7268,0.3376,0.3376,0.3885,0.7768,0.7166,-0.0213,0.4625,2,72.32,loss
memory_match,mm_786,7061.9,1402431.9,0.3589,0.6855,0.2479,0.2858,0.138,0.138,0.4375,0.2685,0.3126,0.0402,0.2341,0,27.04,loss
memory_match,mm_787,3798.5,145639.3,0.6219,0.3219,0.4883,0.5031,0.4241,0.4241,0.255,0.638,0.6275,0.0242,0.4136,2,57.01,loss
memory_match,mm_788,1875.9,838859.0,0.8201,0.0809,0.9193,0.6878,0.5195,0.5195,0.2007,0.9177,0.8247,-0.0471,0.8414,4,87.23,win
memory_match,mm_789,2983.3,738149.6,0.6702,0.3155,0.6287,0.573,0.422,0.422,0.3746,0.6859,0.573,0.0298,0.4992,2,64.6,loss
memory_match,mm_790,2861.5,897079.2,0.5178,0.5183,0.3898,0.3071,0.1747,0.1747,0.2222,0.4778,0.3888,0.0431,0.4062,1,41.76,loss
memory_match,mm_791,3618.5,689431.6,0.5598,0.3932,0.4991,0.5508,0.3464,0.3464,0.3821,0.6042,0.5498,0.0821,0.4696,2,56.22,loss
memory_match,mm_792,2013.4,147705.9,0.6381,0.3465,0.6126,0.6717,0.3307,0.3307,0.0827,0.6804,0.6093,0.0092,0.4053,2,65.56,loss
memory_match,mm_793,2341.1,266641.5,0.94,0.0371,0.9691,0.7176,0.4114,0.4114,0.3804,0.932,0.8365,0.0984,0.6171,4,90.33,win
memory_match,mm_794,1998.8,767948.5,0.4523,0.6314,0.7573,0.3847,0.3062,0.3062,0.2081,0.4117,0.6231,0.0015,0.3716,2,50.57,loss
memory_match,mm_795,3515.9,714021.9,0.8464,0.1419,0.6557,0.8081,0.4332,0.4332,0.2467,0.8181,0.6339,-0.0232,0.6472,3,77.14,win
memory_match,mm_796,1992.2,349782.1,0.9017,0.0259,0.8381,0.8883,0.4731,0.4731,0.3588,0.9345,0.7801,0.0614,0.8616,4,90.03,win
memory_match,mm_797,2843.1,483387.9,0.751,0.088,0.7463,0.7639,0.5261,0.5261,0.2696,0.8949,0.7661,-0.0472,0.7939,3,82.58,win
memory_match,mm_798,3314.4,1363557.8,0.5948,0.2156,0.455,0.6603,0.6404,0.6404,0.3512,0.7605,0.556,0.0206,0.7291,1,65.12,win
memory_match,mm_799,3444.4,1263452.9,0.7374,0.3056,0.7563,0.6873,0.4395,0.4395,0.2535,0.7551,0.6444,0.0246,0.6504,3,73.58,win
memory_match,mm_800,2051.2,1210648.4,0.779,0.0528,0.6931,0.8963,0.4477,0.4477,0.2943,0.8286,0.6828,0.0429,0.6503,3,81.34,win
memory_match,mm_801,3338.7,1405315.2,0.4632,0.4265,0.7392,0.5321,0.432,0.432,0.2162,0.5619,0.6139,0.0396,0.3654,2,61.03,loss
memory_match,mm_802,1630.9,312006.3,0.6703,0.3082,0.8607,0.6785,0.5839,0.5839,0.1294,0.6931,0.7201,0.0022,0.618,3,74.03,win
memory_match,mm_803,5018.9,391965.8,0.4742,0.6497,0.6437,0.3472,0.3267,0.3267,0.292,0.3503,0.5531,0.0482,0.3739,1,43.77,loss
memory_match,mm_804,5223.8,1215444.6,0.3788,0.5704,0.3754,0.4045,0.3111,0.3111,0.2775,0.4033,0.3936,0.0745,0.2494,1,39.78,loss
memory_match,mm_805,3780.8,262146.9,0.7286,0.2605,0.6278,0.5549,0.3581,0.3581,0.5568,0.7089,0.6922,-0.0042,0.5864,2,65.69,win
memory_match,mm_806,4023.8,1345734.9,0.2823,0.6465,0.317,0.3905,0.2178,0.2178,0.2377,0.2989,0.3331,0.076,0.2464,0,32.81,loss
memory_match,mm_807,2468.2,575778.2,0.6599,0.159,0.8198,0.7311,0.4328,0.4328,0.4312,0.7523,0.8157,0.0443,0.5238,3,77.71,win
memory_match,mm_808,3314.1,1223378.0,0.6441,0.382,0.6381,0.6715,0.477,0.477,0.2346,0.5958,0.6772,0.038,0.6084,2,62.58,win
memory_match,mm_809,1853.6,1303612.0,0.8196,0.0365,0.8043,0.7294,0.6335,0.6335,0.3507,0.942,0.8364,0.0393,0.9318,4,86.03,win
memory_match,mm_810,2043.0,319723.7,0.6884,0.1193,0.8651,0.7837,0.5127,0.5127,0.3433,0.8829,0.7513,0.0576,0.6834,4,85.75,win
memory_match,mm_811,2506.7,218883.3,0.8303,0.1503,0.8138,0.8326,0.4962,0.4962,0.2561,0.8348,0.7178,0.0872,0.7395,3,82.96,win
memory_match,mm_812,2543.7,553217.4,0.6548,0.2984,0.8027,0.7632,0.3975,0.3975,0.3174,0.7681,0.6977,0.0087,0.5928,3,77.08,win
memory_match,mm_813,4683.7,776689.3,0.4672,0.496,0.5249,0.4238,0.4245,0.4245,0.3427,0.4983,0.4987,0.0713,0.331,1,49.19,loss
memory_match,mm_814,4601.2,617750.3,0.6232,0.3765,0.3742,0.5449,0.6382,0.6382,0.3441,0.6166,0.443,0.0475,0.3609,1,53.02,loss
memory_match,mm_815,5299.4,963083.9,0.4808,0.5938,0.1961,0.4887,0.2667,0.2667,0.2129,0.4445,0.359,-0.0332,0.3822,1,37.5,loss
memory_match,mm_816,4688.3,1066556.3,0.6782,0.3555,0.5989,0.5942,0.5176,0.5176,0.244,0.6688,0.5957,0.0323,0.5407,2,63.05,win
memory_match,mm_817,3107.7,247061.4,0.4435,0.4294,0.7341,0.5936,0.3245,0.3245,0.2821,0.4721,0.6077,0.0178,0.2855,2,58.49,loss
memory_match,mm_818,3206.9,1148590.8,0.8261,0.1478,0.7931,0.767,0.5379,0.5379,0.2456,0.8497,0.7704,-0.0137,0.5832,3,81.64,win
memory_match,mm_819,3886.3,298124.6,0.5427,0.461,0.4829,0.4228,0.182,0.182,0.2805,0.4706,0.5349,0.0032,0.3666,1,47.16,loss
memory_match,mm_820,2673.7,1261171.2,0.6543,0.3321,0.5991,0.7548,0.1817,0.1817,0.2635,0.6232,0.6267,0.0666,0.6021,2,64.68,win
memory_match,mm_821,6505.0,756171.7,0.4929,0.4722,0.5623,0.5522,0.2865,0.2865,0.1834,0.5064,0.5486,0.0506,0.4824,1,53.45,loss
memory_match,mm_822,4474.4,456649.1,0.6194,0.238,0.672,0.689,0.3594,0.3594,0.2263,0.6711,0.6013,0.0013,0.395,2,68.41,loss
memory_match,mm_823,6432.0,562224.3,0.3428,0.7589,0.4325,0.4302,0.0421,0.0421,0.407,0.3126,0.3656,0.0374,0.1174,0,36.49,loss
memory_match,mm_824,2983.8,330745.7,0.5077,0.5048,0.3945,0.6188,0.3398,0.3398,0.3437,0.5713,0.4779,0.0087,0.5194,1,52.02,win
memory_match,mm_825,3066.8,628233.4,0.6152,0.2427,0.7809,0.7047,0.5328,0.5328,0.4043,0.7299,0.7525,-0.0041,0.6586,3,74.29,win
memory_match,mm_826,4364.5,786130.9,0.3382,0.5884,0.5928,0.6002,0.0905,0.0905,0.3791,0.3782,0.5441,-0.0133,0.3394,1,49.03,loss
memory_match,mm_827,2905.0,883711.6,0.5491,0.4248,0.6365,0.5138,0.2921,0.2921,0.3315,0.5025,0.5346,0.1247,0.3988,2,55.22,loss
memory_match,mm_828,5697.6,1390189.5,0.5609,0.4275,0.5578,0.5417,0.3843,0.3843,0.2835,0.5716,0.5244,0.0525,0.4368,1,56.16,loss
memory_match,mm_829,4262.4,1398604.8,0.4742,0.4223,0.454,0.4311,0.3789,0.3789,0.1114,0.4838,0.3828,0.0866,0.3846,1,47.37,loss
memory_match,mm_830,3737.0,284307.5,0.3684,0.554,0.6007,0.483,0.2338,0.2338,0.3454,0.4489,0.5262,-0.0506,0.1899,2,50.1,loss
memory_match,mm_831,5267.0,1272182.9,0.5062,0.5891,0.2727,0.5182,0.2523,0.2523,0.2932,0.4436,0.3634,0.0502,0.2837,0,40.4,loss
memory_match,mm_832,2128.8,802136.0,0.7739,0.1132,0.8406,0.8334,0.3942,0.3942,0.3779,0.8682,0.8665,0.0596,0.6891,3,85.48,win
memory_match,mm_833,3425.6,590958.7,0.556,0.3896,0.6657,0.5742,0.4451,0.4451,0.1093,0.6085,0.6162,0.0018,0.5956,2,61.9,win
memory_match,mm_834,3184.6,404536.2,0.5529,0.4202,0.6325,0.527,0.188,0.188,0.0817,0.548,0.5899,-0.0401,0.4094,2,57.23,loss
memory_match,mm_835,2519.6,1088279.5,0.6753,0.227,0.9024,0.5781,0.5043,0.5043,0.4565,0.8034,0.8045,0.0396,0.6922,3,78.5,win
memory_match,mm_836,5010.8,998556.3,0.4869,0.5645,0.4965,0.4723,0.4214,0.4214,0.2894,0.5097,0.4604,0.0124,0.2736,1,49.08,loss
memory_match,mm_837,3423.6,1214780.0,0.7053,0.2039,0.7847,0.786,0.3847,0.3847,0.4509,0.8151,0.8118,0.0464,0.8017,3,79.83,win
memory_match,mm_838,2408.6,295741.4,0.7349,0.3205,0.745,0.6602,0.451,0.451,0.3485,0.7355,0.6757,0.0085,0.5059,2,71.77,win
memory_match,mm_839,4321.6,1007033.8,0.4387,0.5544,0.4362,0.3575,0.1905,0.1905,0.2908,0.4499,0.4745,0.1015,0.4901,1,42.69,loss
memory_match,mm_840,4606.2,622500.7,0.4622,0.5805,0.6303,0.3551,0.3024,0.3024,0.2073,0.4372,0.5656,0.0036,0.2707,1,47.7,loss
memory_match,mm_841,6111.6,661050.2,0.6115,0.3195,0.4126,0.4184,0.4144,0.4144,0.2954,0.6283,0.3721,0.0772,0.524,1,52.68,win
memory_match,mm_842,1122.2,532983.0,0.8868,0,0.9174,0.9802,0.6644,0.6644,0.3617,0.9981,0.9865,0.0036,0.8163,4,97.05,win
memory_match,mm_843,3514.6,226233.7,0.539,0.5225,0.6035,0.6122,0.2885,0.2885,0.3388,0.4711,0.5767,0.032,0.5287,2,53.97,win
memory_match,mm_844,2904.6,1168278.6,0.7194,0.2127,0.6994,0.6032,0.3521,0.3521,0.4269,0.7159,0.7027,-0.0246,0.6159,3,69.55,win
memory_match,mm_845,3075.6,783633.1,0.8172,0.1898,0.8525,0.6241,0.452,0.452,0.1957,0.8038,0.7793,0.0268,0.5104,3,78.31,win
memory_match,mm_846,3638.3,363158.8,0.4272,0.5712,0.388,0.4559,0,0,0.3023,0.3673,0.3876,0.0127,0.3196,1,39.74,loss
memory_match,mm_847,4022.2,328960.0,0.5722,0.402,0.3632,0.6499,0.4634,0.4634,0.276,0.6038,0.4493,-0.0013,0.3103,1,54.03,loss
memory_match,mm_848,4028.8,780595.1,0.785,0.2104,0.7601,0.7017,0.5879,0.5879,0.2451,0.7822,0.6736,0.0593,0.7239,2,76.02,win
memory_match,mm_849,2373.7,569088.9,0.6626,0.2579,0.8085,0.6006,0.3769,0.3769,0.1965,0.7598,0.7728,-0.0072,0.587,3,74.08,win
memory_match,mm_850,2425.6,1118680.3,0.8524,0.1589,0.6608,0.807,0.473,0.473,0.4223,0.8778,0.7234,0.0993,0.672,3,79.49,win
memory_match,mm_851,5170.2,1246837.1,0.4367,0.4764,0.5302,0.6306,0.2615,0.2615,0.2297,0.5088,0.5535,0.0058,0.3904,1,54.11,loss
memory_match,mm_852,4577.9,1117502.4,0.5197,0.4226,0.3616,0.548,0.2774,0.2774,0.2946,0.5881,0.4765,0.039,0.3992,1,51.11,loss
memory_match,mm_853,5703.6,207150.6,0.4405,0.6201,0.4231,0.5943,0.1432,0.1432,0.1601,0.4213,0.4298,0.0143,0.3774,1,45.23,loss
memory_match,mm_854,1170.1,459601.2,0.8611,0.2214,0.7561,0.8944,0.395,0.395,0.2995,0.833,0.8493,0.0437,0.5477,4,81.68,win
memory_match,mm_855,2272.7,1218535.7,0.6293,0.3361,0.7662,0.659,0.4321,0.4321,0.4135,0.6442,0.6467,-0.0019,0.5958,3,68.57,win
memory_match,mm_856,2819.8,126206.5,0.5865,0.2824,0.7614,0.5587,0.3137,0.3137,0.427,0.6577,0.6707,0.0705,0.4809,3,67.5,loss
memory_match,mm_857,2726.0,1096847.0,0.5069,0.517,0.2908,0.5704,0.3921,0.3921,0.31,0.527,0.4196,0.0548,0.3037,1,46.04,loss
memory_match,mm_858,4111.5,1076815.5,0.5789,0.436,0.6144,0.5322,0.3998,0.3998,0.1954,0.6029,0.5864,0.0025,0.4465,2,58.83,loss
memory_match,mm_859,7070.6,508552.3,0.282,0.6988,0.0902,0.2719,0.2647,0.2647,0.3563,0.282,0.2252,0.0061,0.363,0,22.44,loss
memory_match,mm_860,5073.3,1389646.8,0.3885,0.6925,0.2367,0.3825,0.1631,0.1631,0.4257,0.3073,0.274,0.0317,0.3383,0,30.11,loss
memory_match,mm_861,2787.8,661563.1,0.8534,0.1523,0.7821,0.7472,0.5443,0.5443,0.3531,0.8605,0.669,-0.026,0.7791,3,81.31,win
memory_match,mm_862,3141.4,1302679.2,0.5809,0.3371,0.5692,0.7073,0.2601,0.2601,0.3065,0.5788,0.5096,0.0211,0.3514,2,61.0,loss
memory_match,mm_863,1421.9,1370193.2,0.7444,0.173,0.8067,0.7573,0.4098,0.4098,0.2816,0.7829,0.7451,-0.0133,0.7237,3,78.93,win
memory_match,mm_864,2104.0,449917.1,0.7533,0.0338,0.856,0.5224,0.4089,0.4089,0.1684,0.8399,0.8217,0.0181,0.5694,4,79.38,win
memory_match,mm_865,4369.4,616690.1,0.3961,0.6032,0.42,0.2837,0.2164,0.2164,0.2359,0.3023,0.3767,0.0475,0.1979,0,34.33,loss
memory_match,mm_866,1632.6,1461927.4,0.9533,0.1147,0.8461,0.8309,0.6992,0.6992,0.3042,0.9389,0.8938,0.0254,0.7025,4,88.41,win
memory_match,mm_867,2730.9,1313887.8,0.65,0.3558,0.7962,0.68,0.5372,0.5372,0.2973,0.6499,0.7082,0.1096,0.5144,2,69.92,win
memory_match,mm_868,5886.2,510148.3,0.3013,0.6462,0.2892,0.3671,0.1649,0.1649,0.2786,0.2827,0.2495,0.0377,0.0769,0,30.86,loss
memory_match,mm_869,1981.0,1255320.0,0.7227,0.1082,0.8462,0.7496,0.5686,0.5686,0.3223,0.8686,0.8146,0.0304,0.6462,3,84.04,win
memory_match,mm_870,4879.4,442619.8,0.3914,0.5997,0.6022,0.4545,0.2228,0.2228,0.2754,0.4222,0.5746,0.0025,0.3325,1,48.05,loss
memory_match,mm_871,3752.6,619191.6,0.6257,0.2685,0.4492,0.6188,0.4232,0.4232,0.2435,0.7335,0.579,0.0084,0.6498,2,62.51,win
memory_match,mm_872,2275.5,991467.3,0.8592,0.1406,0.8162,0.7703,0.5102,0.5102,0.281,0.9386,0.7767,0.068,0.8188,4,86.03,win
memory_match,mm_873,3964.8,581899.0,0.4947,0.5389,0.4109,0.3783,0.2623,0.2623,0.2975,0.5121,0.4384,0.0736,0.5721,1,44.99,win
memory_match,mm_874,5637.5,533031.6,0.39,0.6361,0.3894,0.3522,0.2052,0.2052,0.3135,0.359,0.4456,0.018,0.3001,1,36.72,loss
memory_match,mm_875,2677.0,1196322.4,0.7406,0.2491,0.6376,0.8102,0.6098,0.6098,0.1865,0.8438,0.5903,0.0015,0.6641,3,76.59,win
memory_match,mm_876,3807.7,178364.7,0.4846,0.5777,0.5227,0.5564,0.2333,0.2333,0.1395,0.4483,0.5882,-0.0462,0.2896,1,48.96,loss
memory_match,mm_877,4418.8,872765.9,0.4535,0.5103,0.2974,0.4298,0.4143,0.4143,0.1975,0.4693,0.4066,0.0518,0.4107,1,41.18,loss
memory_match,mm_878,2920.8,546401.7,0.8489,0.1265,0.7219,0.8224,0.5089,0.5089,0.2025,0.9392,0.6579,0.014,0.7073,3,84.41,win
memory_match,mm_879,6074.2,256133.5,0.307,0.6346,0.3332,0.3458,0.0073,0.0073,0.3104,0.3007,0.308,0.0824,0.1272,0,32.59,loss
memory_match,mm_880,3462.6,1432010.0,0.5383,0.3848,0.447,0.5363,0.3313,0.3313,0.2377,0.5474,0.4277,0.0278,0.3762,1,52.18,loss
memory_match,mm_881,4337.5,1464096.1,0.6336,0.4282,0.5767,0.7142,0.3273,0.3273,0.2656,0.6913,0.5992,0.0065,0.564,1,64.96,win
memory_match,mm_882,5853.2,802491.5,0.2935,0.6802,0.3965,0.2763,0.3218,0.3218,0.3713,0.2724,0.3828,0.0024,0.1656,0,31.52,loss
memory_match,mm_883,5075.7,954172.5,0.4429,0.5861,0.4304,0.4529,0.3204,0.3204,0.4419,0.4612,0.3582,0.0852,0.5781,0,44.56,win
memory_match,mm_884,1220.4,595507.0,0.7409,0.1271,0.8888,0.8273,0.443,0.443,0.3527,0.8498,0.827,0.0585,0.6765,4,85.93,win
